,seed,n,alpha,M,K,init_beta,init_sigma,os_beta,os_sigma,ts_beta,ts_sigma,ms_beta,ms_sigma,oracle_beta,oracle_sigma
72,72,1000,0.5,72,2,0.0065210465041159,0.3002131531703398,0.0041310181465625,0.1681218120584291,0.0041398429352243,0.1681218120584291,0.0041351119204897,0.1681218120584291,0.0041688287609549,0.1308072841892237
322,72,1000,0.75,72,2,0.0045568758623399,0.1843418799846448,0.0052651823723202,0.1055201502188984,0.0045198766393969,0.1055201502188984,0.0045353625091598,0.1055201502188984,0.0041945824544425,0.1129048493093574
572,72,1000,1.0,72,2,0.004483465085729,0.1514823899138516,0.0027518978907722,0.094038720460374,0.0026479494188762,0.094038720460374,0.002648681563719,0.094038720460374,0.0027035003824589,0.0922281041325314
572,72,2500,0.25,159,2,0.0040214492612673,0.2429461980293915,0.0025290390460682,0.1270382149074024,0.0024645864498232,0.1270382149074024,0.0024659159840856,0.1270382149074024,0.0023448762055149,0.1047539993067683
1072,72,2500,0.5,159,2,0.0050825696462906,0.1187908525682149,0.0022667923634726,0.0748979755290984,0.0025118353163605,0.0748979755290984,0.0025101398405256,0.0748979755290984,0.0026603603975573,0.0752824581666227
822,72,2500,0.75,159,2,0.0021394387405022,0.1121440989719065,0.0013465772914627,0.0625671897933673,0.0012606604198408,0.0625671897933673,0.0012612153479239,0.0625671897933673,0.0012485968900259,0.0626235180315153
1572,72,2500,1.0,159,2,0.002419709115487,0.0868574860683323,0.0011809434678846,0.0556859653632251,0.0011526021574064,0.0556859653632251,0.0011525790030971,0.0556859653632251,0.0011718686645672,0.0554920765516558
1072,72,5000,0.25,293,2,0.0022163076415447,0.1299750340201541,0.0017783942283156,0.0686121252921057,0.0016808667134736,0.0686121252921057,0.0016814207138193,0.0686121252921057,0.0016905918443302,0.0682912053621743
2072,72,5000,0.5,293,2,0.0019743069003122,0.0982532022537367,0.0022573590639545,0.0547645594238857,0.0020411756218549,0.0547645594238857,0.0020416633279154,0.0547645594238857,0.0020404868055804,0.0504770660612265
1322,72,5000,0.75,293,2,0.0012007029994283,0.0672736231898633,0.0009168854165101,0.0428112404791526,0.000923590688539,0.0428112404791526,0.000923548090865,0.0428112404791526,0.0009312864345845,0.0437010300270662
2572,72,5000,1.0,293,2,0.000929848926324,0.0591964131293248,0.0006451346796361,0.0356148007751503,0.0006271197344782,0.0356148007751503,0.0006271351785735,0.0356148007751503,0.0006373347385011,0.0349520138586591
73,73,1000,0.25,72,2,0.0070131409119216,0.472603659501592,0.0112966693465105,0.2747310887233823,0.0072386821532018,0.2747310887233823,0.0077604666505107,0.2747310887233823,0.0071974827633699,0.1456656814283677
73,73,1000,0.5,72,2,0.0114992450268656,0.2734395424682643,0.0068371504165623,0.1419532865529385,0.0071891702989793,0.1419532865529385,0.0072081924998963,0.1419532865529385,0.0072195620902829,0.1116032183543633
323,73,1000,0.75,72,2,0.005273884788319,0.1968185774492694,0.0035389445662673,0.1026590674296299,0.0036915223983735,0.1026590674296299,0.0036865383505125,0.1026590674296299,0.003690670941241,0.0896058440634376
573,73,1000,1.0,72,2,0.0066621695786354,0.1670515400142627,0.0037092415876802,0.097809748764317,0.0038133133961228,0.097809748764317,0.0038121464689261,0.097809748764317,0.0038537508862173,0.0935138639411661
573,73,2500,0.25,159,2,0.0032682152514509,0.2262326192925042,0.0023808901870324,0.1254252270336617,0.0023458201332047,0.1254252270336617,0.0023444448303396,0.1254252270336617,0.0023417638531003,0.1200041191606301
1073,73,2500,0.5,159,2,0.0024791188687951,0.1398244707839983,0.001915433715847,0.077769107780608,0.001809219143221,0.077769107780608,0.0018107730389655,0.077769107780608,0.0017819483006443,0.0765488730301188
823,73,2500,0.75,159,2,0.0020333998546684,0.1016420888627159,0.0016662752055216,0.0640293412997528,0.0016251146151021,0.0640293412997528,0.0016254301716422,0.0640293412997528,0.0016636792039339,0.0632942228081426
1573,73,2500,1.0,159,2,0.0026035193515769,0.090043670022684,0.0019036307952455,0.0571435682209143,0.0019323458375869,0.0571435682209143,0.0019322105191724,0.0571435682209143,0.0019815211725842,0.0554919875051168
1073,73,5000,0.25,293,2,0.0027318574750238,0.1307098733868509,0.0016465256264778,0.0706660743517199,0.0017266223772167,0.0706660743517199,0.0017251066043786,0.0706660743517199,0.0016560273222867,0.0674001449595007
2073,73,5000,0.5,293,2,0.0015375191369666,0.077073774388803,0.0013014662571423,0.0493735623367596,0.0013425907301748,0.0493735623367596,0.0013424241112902,0.0493735623367596,0.0013205894694271,0.049044171744637
1323,73,5000,0.75,293,2,0.0018428391574117,0.0552871690877008,0.0013303826982275,0.0449211791074731,0.0013140447467628,0.0449211791074731,0.0013140759785785,0.0449211791074731,0.0013453418966074,0.0461410875077865
2573,73,5000,1.0,293,2,0.0008486413939901,0.0460399937378346,0.0007598089525955,0.0335547850827178,0.0007600603882925,0.0335547850827178,0.0007600574913776,0.0335547850827178,0.0007573024001385,0.0335417119430432
74,74,1000,0.25,72,2,0.0141611478106584,0.4515687605660725,0.0198623920516813,0.2595570272649792,0.013223118320191,0.2595570272649792,0.0139582377773554,0.2595570272649792,0.012353105110306,0.1382313542204116
74,74,1000,0.5,72,2,0.0101476665265161,0.266946692597433,0.0035277306205009,0.1257638720818863,0.0045052903645441,0.1257638720818863,0.0044387541796426,0.1257638720818863,0.0042060166114009,0.1057507068617904
324,74,1000,0.75,72,2,0.0080005375837239,0.180567034676908,0.0065628112743077,0.0817623101656701,0.006822802677548,0.0817623101656701,0.0068155233390323,0.0817623101656701,0.0071515935570951,0.0737540843674241
574,74,1000,1.0,72,2,0.00422778113842,0.1715963817661549,0.0036012962647101,0.0859908859942025,0.0035941899773296,0.0859908859942025,0.0035930581987433,0.0859908859942025,0.0040493295934984,0.0648675681682178
574,74,2500,0.25,159,2,0.0039564983315736,0.2372561760642008,0.0026767595557754,0.1242038075421975,0.0026573354132238,0.1242038075421975,0.0026548346579068,0.1242038075421975,0.0026665471822174,0.1156241225661112
1074,74,2500,0.5,159,2,0.0023193482029713,0.1299018388195793,0.0022640940615808,0.072953890508905,0.0021670771948975,0.072953890508905,0.0021677707292548,0.072953890508905,0.002067021688604,0.0716607302233346
824,74,2500,0.75,159,2,0.0032582009724126,0.0990972899311964,0.0029430878788393,0.054373535694683,0.0028489401573259,0.054373535694683,0.0028498741622472,0.054373535694683,0.002799930690638,0.0546277152348928
1574,74,2500,1.0,159,2,0.0016460525527934,0.088103612566793,0.0015655152715918,0.055663536112664,0.0014806348671884,0.055663536112664,0.0014806903468156,0.055663536112664,0.001458814361924,0.0545324660189815
1074,74,5000,0.25,293,2,0.0017998408649824,0.1389561304209711,0.0014588334105853,0.0761043547502564,0.0013175314334525,0.0761043547502564,0.0013185861676743,0.0761043547502564,0.0013341361670721,0.0693100307818122
2074,74,5000,0.5,293,2,0.0020443409054258,0.0850995589097073,0.0012354255402797,0.0511792563152941,0.0012739899092792,0.0511792563152941,0.0012739320586068,0.0511792563152941,0.0012738191226737,0.0497054359414495
1324,74,5000,0.75,293,2,0.0015503267257627,0.0616411120047867,0.0008140547930426,0.0419241791151809,0.00085872335958,0.0419241791151809,0.0008587701210843,0.0419241791151809,0.0008628625138088,0.0417827981206754
2574,74,5000,1.0,293,2,0.0009983662922318,0.0511419116034887,0.0006682363913301,0.0363426340992135,0.0006659046922396,0.0363426340992135,0.0006659068441405,0.0363426340992135,0.0006828066631177,0.0364719755869908
75,75,1000,0.25,72,2,0.008612207667375,0.4891836334031688,0.0061965229081437,0.2836518726636258,0.0072145059810182,0.2836518726636258,0.0059988548487934,0.2836518726636258,0.007918834808127,0.1333526557565879
75,75,1000,0.5,72,2,0.0056521968941507,0.2994441904965315,0.0043855467005135,0.1530878914123548,0.0035277791580483,0.1530878914123548,0.0035820253909863,0.1530878914123548,0.0033961134183503,0.0971302670399355
325,75,1000,0.75,72,2,0.0065457303486066,0.1958246288391544,0.0077202870146933,0.1001919554565436,0.0066111300919486,0.1001919554565436,0.0066490557097782,0.1001919554565436,0.0060517133630763,0.0889849332057616
575,75,1000,1.0,72,2,0.0040364712815594,0.1736095133325033,0.0026006469475861,0.0927717138092287,0.0024903417492048,0.0927717138092287,0.0024916515195359,0.0927717138092287,0.002338040708237,0.0764680910227777
575,75,2500,0.25,159,2,0.0032876981506295,0.2190642913343305,0.0024628827692995,0.1063368941395736,0.0028104460783565,0.1063368941395736,0.0027889809909115,0.1063368941395736,0.0029352828635108,0.0981512167664089
1075,75,2500,0.5,159,2,0.002711078824464,0.1327805784525389,0.0019788629233213,0.0815973637556966,0.0019042273945568,0.0815973637556966,0.0019050728599668,0.0815973637556966,0.0018481620978673,0.0814566761705501
825,75,2500,0.75,159,2,0.0024876772181227,0.1028558130429428,0.0022939089093709,0.0625028947855569,0.0020020858222499,0.0625028947855569,0.0020034049590749,0.0625028947855569,0.0018328885414201,0.0599621805252551
1575,75,2500,1.0,159,2,0.002004904585546,0.072386210153589,0.0015855584630347,0.052881172115822,0.0016974454570346,0.052881172115822,0.0016971206531447,0.052881172115822,0.0016253935954658,0.0537503536640459
1075,75,5000,0.25,293,2,0.0025399824044395,0.1291085972342151,0.0022575527044444,0.0720708460967487,0.0020018777479855,0.0720708460967487,0.0020050396326714,0.0720708460967487,0.0019060511369923,0.0697278192778349
2075,75,5000,0.5,293,2,0.0018048495883795,0.0877911147432913,0.001062788437921,0.0538572293290786,0.0010253788999943,0.0538572293290786,0.0010253819008981,0.0538572293290786,0.0010085249485922,0.0515235922916842
1325,75,5000,0.75,293,2,0.0022251521902576,0.059025414682335,0.0012021836165637,0.0427704861293471,0.0013321779743658,0.0427704861293471,0.0013321249337301,0.0427704861293471,0.0014050404612745,0.042600799803883
2575,75,5000,1.0,293,2,0.0014483000128214,0.0493995962167794,0.000960500818926,0.0341964454958935,0.0009571939542663,0.0341964454958935,0.0009571803044059,0.0341964454958935,0.0009370855825122,0.0340705211276464
76,76,1000,0.25,72,2,0.0118202594711183,0.4658477550481378,0.0091346260332467,0.2628694489821148,0.0096396401810388,0.2628694489821148,0.0081099580466768,0.2628694489821148,0.0085208105177575,0.1625353690278999
76,76,1000,0.5,72,2,0.0073776893823291,0.2790013480633628,0.0061948152760752,0.1278818245646044,0.005783861114625,0.1278818245646044,0.0058015666243733,0.1278818245646044,0.005578809872252,0.099079375042456
326,76,1000,0.75,72,2,0.005269331753766,0.1779721879184928,0.0038218160651723,0.0795422517690997,0.003494511401095,0.0795422517690997,0.0035031821642852,0.0795422517690997,0.0034884450202002,0.0827164573729991
576,76,1000,1.0,72,2,0.0077636295523746,0.1547055819458353,0.0062708417699964,0.0847488873481557,0.0063316371072592,0.0847488873481557,0.0063320255950812,0.0847488873481557,0.0064796594820704,0.0789963952745616
576,76,2500,0.25,159,2,0.005521132280912,0.2377486518641767,0.0041894691508955,0.1175826850337533,0.004220180554866,0.1175826850337533,0.0042146876762298,0.1175826850337533,0.004290590004698,0.0891484107577938
1076,76,2500,0.5,159,2,0.0034659270795926,0.1427143581222934,0.0048117820092787,0.0842412336245278,0.0043459153977611,0.0842412336245278,0.0043498383506001,0.0842412336245278,0.0042567594609253,0.0804873996904472
826,76,2500,0.75,159,2,0.0029217206824292,0.1077438549157282,0.0023688768025436,0.0658577014323518,0.0024026216019302,0.0658577014323518,0.0024025203571805,0.0658577014323518,0.002324457408754,0.0656333503371611
1576,76,2500,1.0,159,2,0.0029878698463149,0.0820266439119543,0.003103387626698,0.0452563845765161,0.0031198756296407,0.0452563845765161,0.0031197848570802,0.0452563845765161,0.0031014583424319,0.0448872859085027
1076,76,5000,0.25,293,2,0.0027321953825545,0.1311586425147192,0.0025330058015504,0.068855867775035,0.0024697510754349,0.068855867775035,0.0024699569113197,0.068855867775035,0.002316872760751,0.0685405837621084
2076,76,5000,0.5,293,2,0.0016809374943471,0.0849947477568534,0.0012819426718047,0.0528820016676957,0.0012616122320757,0.0528820016676957,0.0012616277217822,0.0528820016676957,0.0012652822692352,0.0518020590693262
1326,76,5000,0.75,293,2,0.001623400106863,0.0633486408074429,0.001793994949037,0.04205560607025,0.0017774330454371,0.04205560607025,0.0017774339909079,0.04205560607025,0.0017579870506554,0.0421323864139223
2576,76,5000,1.0,293,2,0.0009236028858908,0.0520064372210806,0.0006569000921445,0.0365539105983889,0.0006637294843412,0.0365539105983889,0.0006637171096348,0.0365539105983889,0.0006642486585891,0.0364826330947545
77,77,1000,0.25,72,2,0.016695867528507,0.4881569026829763,0.0089191538227419,0.2954033779076419,0.0100651001891693,0.2954033779076419,0.0083797060856835,0.2954033779076419,0.0081468412048573,0.1713895182442252
77,77,1000,0.5,72,2,0.0107283091847003,0.2818789254803261,0.0081870570321321,0.1429350212276072,0.0087296562252296,0.1429350212276072,0.0086817330162283,0.1429350212276072,0.0092483665489776,0.1156518354661075
327,77,1000,0.75,72,2,0.0055656147529071,0.207112511819335,0.0059262070054964,0.1100065590370422,0.0058558282491983,0.1100065590370422,0.0058523521810943,0.1100065590370422,0.0058557525251032,0.0978923984776782
577,77,1000,1.0,72,2,0.0052853590597219,0.1582202488042356,0.0036374684976834,0.0852119789054674,0.0035734919309369,0.0852119789054674,0.0035753413179181,0.0852119789054674,0.0034708151869184,0.083024404943375
577,77,2500,0.25,159,2,0.0047204194917577,0.2469646129196412,0.0032065036691574,0.1185465154500325,0.0031148841261817,0.1185465154500325,0.0031173468000228,0.1185465154500325,0.0026742450485174,0.0967743474737085
1077,77,2500,0.5,159,2,0.0033050597344524,0.1347853074685803,0.0033246166898782,0.0699358034094116,0.0030859919513477,0.0699358034094116,0.003089033282498,0.0699358034094116,0.002962305348036,0.0688996879388437
827,77,2500,0.75,159,2,0.0043260891496964,0.0997450717443676,0.0033762158673083,0.0572050663177173,0.0034329183805685,0.0572050663177173,0.0034323826848981,0.0572050663177173,0.0034824260412528,0.058385069296433
1577,77,2500,1.0,159,2,0.0028122717417874,0.0803092099236848,0.0017004057060914,0.0512164587236157,0.0017823396937173,0.0512164587236157,0.0017818228433376,0.0512164587236157,0.0018599141455139,0.0515310916285085
1077,77,5000,0.25,293,2,0.0031701904597154,0.1274132618534132,0.0028441646152419,0.0703022251371045,0.0028454491669535,0.0703022251371045,0.0028448286351103,0.0703022251371045,0.0028724210772739,0.0712980077294334
2077,77,5000,0.5,293,2,0.0010511158680203,0.0801034721743342,0.0009872859244121,0.0516062857431724,0.000989055231403,0.0516062857431724,0.0009890313965223,0.0516062857431724,0.0009786562721586,0.0510315133005231
1327,77,5000,0.75,293,2,0.0012588473477706,0.0596386383165346,0.0012814622444019,0.0398019530552219,0.0012433904912027,0.0398019530552219,0.0012434691971143,0.0398019530552219,0.0012467395395515,0.0395823453781112
2577,77,5000,1.0,293,2,0.0009259990014699,0.0457216462735952,0.0008222443028363,0.0336923683523228,0.0008356013761261,0.0336923683523228,0.0008355892604371,0.0336923683523228,0.0008244792188891,0.0337557522660267
78,78,1000,0.25,72,2,0.0107590676730181,0.488381099840755,0.0221315111020804,0.2809964615945218,0.0099175791154672,0.2809964615945218,0.0122391655646141,0.2809964615945218,0.0097122819567468,0.1582932145499583
78,78,1000,0.5,72,2,0.0054569222298416,0.3174280807342485,0.0080240398049028,0.1774727376768403,0.0058392451998486,0.1774727376768403,0.0059469750947714,0.1774727376768403,0.005845085081734,0.1058052180046595
328,78,1000,0.75,72,2,0.006408605526151,0.2054550187691305,0.003639493605259,0.1050031601756331,0.0033488448139601,0.1050031601756331,0.0033537919800223,0.1050031601756331,0.0035735971666795,0.0954115193215338
578,78,1000,1.0,72,2,0.0047301435503173,0.1632975270158395,0.0038271583982038,0.083901311594165,0.0035404753675935,0.083901311594165,0.0035441721036216,0.083901311594165,0.0036288549768597,0.076692305676958
578,78,2500,0.25,159,2,0.0058695402583851,0.2249060786091325,0.0039045070376557,0.1075310463627008,0.0035754597371639,0.1075310463627008,0.0035855557207931,0.1075310463627008,0.0032516193863682,0.10076407619945
1078,78,2500,0.5,159,2,0.0037147124652472,0.1367084410784848,0.0045778349832713,0.0730095349998643,0.0041359573393266,0.0730095349998643,0.0041409785888349,0.0730095349998643,0.0036312330346647,0.0718221517622548
828,78,2500,0.75,159,2,0.0021134114992385,0.1044607559827056,0.0028100686877474,0.0594856826578823,0.0027107722491879,0.0594856826578823,0.0027114672226682,0.0594856826578823,0.0026569301896777,0.0599616198035574
1578,78,2500,1.0,159,2,0.0020912450622229,0.0870430962695472,0.0016077788155878,0.0493402963835876,0.0016556395225256,0.0493402963835876,0.001655427861882,0.0493402963835876,0.0016424074989922,0.0477315412409108
1078,78,5000,0.25,293,2,0.0026089052508441,0.1313506422781303,0.0013312257771973,0.0781536013458974,0.0012205832813965,0.0781536013458974,0.0012207546513333,0.0781536013458974,0.0014042250952369,0.076712305796649
